SK_ID_CURR,TARGET
101169,0.18072405633813715
101181,0.0479079199975224
101186,0.011098433630469112
101190,0.025411117969965057
101193,0.09499665932038885
101194,0.15749659047944836
101198,0.1967652988701783
101200,0.01266362992733047
101204,0.0193510114045315
101211,0.08339122560874193
101213,0.05282819830026343
101223,0.03453022943017382
101225,0.08565007353762696
101237,0.08655151576777731
101243,0.05482133125449719
101244,0.07592766702822011
101258,0.01632118946050169
101259,0.16361133644035886
101268,0.1415413811794518
101269,0.0369636888325802
101271,0.018930350751796342
101279,0.02308207952246453
101281,0.19457517269644586
101287,0.022392962901090767
101292,0.04104449051903511
101294,0.025045342390250316
101296,0.09069703553101471
101297,0.010218154262081858
101299,0.019265262240440922
101301,0.04330075927009632
101305,0.10887060650361116
101308,0.19187986560314907
101318,0.010444842661295365
101327,0.22145044639900724
101329,0.009502480612847475
101332,0.044824737207878246
101337,0.027798950393901734
101343,0.01851470569664209
101345,0.03149627641173821
101346,0.01203763017311998
101353,0.01747201085559971
101354,0.15502989423162547
101355,0.16108583339952068
101356,0.02261177504320332
101362,0.07616367183829117
101363,0.5186042726740123
101365,0.015058078856770869
101366,0.0725171581508006
101367,0.3590422137618212
101368,0.012803331675324317
101374,0.13815890874806602
101380,0.013043818650759414
101383,0.03357337707946759
101398,0.01864277921167731
101399,0.18489245795877018
101401,0.17321378167931076
101412,0.07874234241256317
101426,0.06458848275564552
101427,0.3039088989935521
101428,0.18769979554653526
101429,0.18068446906223565
101434,0.018110056149562345
101440,0.22306475631052888
101448,0.08289417327693013
101449,0.04920572655137995
101465,0.029520491201288697
101467,0.026286876102130895
101472,0.06575682357014423
101478,0.23149081652790654
101497,0.06181756726531912
101504,0.06860819400477003
101547,0.015077877943280135
101548,0.05080574448488723
101555,0.06538329548787583
101570,0.012348126525863885
101572,0.03335049093803804
101578,0.0389882799591023
101580,0.10335413831760586
101588,0.13767621947457442
101602,0.048857928066465925
101610,0.08573914268026762
101614,0.029998666288193844
101616,0.023659155610425225
101643,0.13889318570870077
101644,0.050273732810188265
101649,0.02363378070278163
101650,0.06543580177083141
101665,0.01185882793121374
101667,0.07270551299100778
101669,0.054141166343227035
101674,0.1077741025635374
101675,0.007314883353977196
101678,0.10823486345467166
101682,0.011629668685122286
101686,0.03131294390107618
101697,0.23688991021531597
101700,0.3644399224978996
101711,0.025181984815021086
101714,0.037075890803739284
101715,0.28562026239551797
101728,0.023072443664469054
101732,0.09907102915831706
101757,0.082788408627332
101758,0.034036527979054314
101759,0.06880063696866337
101762,0.016632844640596417
101764,0.08593208026591079
101780,0.20813372973353778
101784,0.008305505644534784
101789,0.0152475445158876
101816,0.054708053788950425
101819,0.04860925952477776
101827,0.009868120503784788
101863,0.08532711203326981
101867,0.0360215245155642
101870,0.012074030006390245
101873,0.23453885481311187
101878,0.07047298021663115
101879,0.08451461295094434
101880,0.018067325280643948
101887,0.051872673572377355
101897,0.01576294437585827
101901,0.06427351836107015
101903,0.1717881578262732
101920,0.025686797856625275
101921,0.020316211873274096
101922,0.1058553194684029
101961,0.07613007182409874
101962,0.00919233405323846
101971,0.04048612756796871
101976,0.4303415454664822
102002,0.11656815047156507
102005,0.0283819335806532
102007,0.26971745831546867
102017,0.014769632300971159
102019,0.23592531385999035
102029,0.017225074200985027
102051,0.2051241607041499
102052,0.005286771690961386
102054,0.020792098865244975
102062,0.059988884199591495
102067,0.18505898911557758
102068,0.10004956891425787
102070,0.07203484755170389
102090,0.08857118729490214
102092,0.025920739742980998
102099,0.06993869709872247
102100,0.02532432586308076
102112,0.1616373929429877
102113,0.022969195203228942
102122,0.16889381697227263
102123,0.041648881706548596
102125,0.026029715937236415
102126,0.1678423776956574
102146,0.018462254132014397
102147,0.07873885050913834
102151,0.06359826945168837
102158,0.2144020402016129
102159,0.025793215871625544
102162,0.03588407790756852
102165,0.030278429202565113
102166,0.01696008284362676
102174,0.008137146965602526
102193,0.23635193582498487
102198,0.048897548283026435
102205,0.15656381556330942
102206,0.00798758818266189
102218,0.019451095301853117
102221,0.024424700149468445
102230,0.05860516043342527
102238,0.018683172675772897
102248,0.038608682109386505
102252,0.2180071383190227
102259,0.06682224633500886
102262,0.1182506219057515
102273,0.057852246358560885
102286,0.15178075039971067
102293,0.007454840696121625
102294,0.021432550789051874
102296,0.07122361883686604
102298,0.12404312343233467
102303,0.014723351968849482
102309,0.05095505979131785
102315,0.03044378933925192
102340,0.05585344887714865
102342,0.0579680002790609
102344,0.026358184717531978
102346,0.0768955482178054
102347,0.011212992859668054
102374,0.10014985084127599
102380,0.035333657094778766
102387,0.011466119020404729
102393,0.039022073809382114
102403,0.01325685520616759
102413,0.03076260042445757
102414,0.005974105032184852
102415,0.02369680411646337
102416,0.07161309511555834
102439,0.02771370865313271
102441,0.03286495805839314
102443,0.015403244308902145
102444,0.06271919405089076
102445,0.08385327706531914
102448,0.027974645267839954
102449,0.07001038139340868
102450,0.33604007754307996
102456,0.014073605394085094
102458,0.08259847273064677
102459,0.04211155133101467
102465,0.01790267010666052
102470,0.14673664586627688
102471,0.023721340953434852
102475,0.027658806348143432
102476,0.23716427426627784
102506,0.04432662303864182
102509,0.029998227308201546
102519,0.02003998745020119
102522,0.039441727338260506
102545,0.022905539116663803
102549,0.04316934543407028
102562,0.006189280867582877
102563,0.01620182315510144
102568,0.12852340786084263
102582,0.046631124855924355
102592,0.010657369654761842
102597,0.07194690812988222
102605,0.018415707734169933
102614,0.0187401644281014
102617,0.09175950872422
102634,0.036458679279394654
102652,0.04166568546272019
102655,0.0061052658040707825
102671,0.07320013805823596
102694,0.22297216032823058
102701,0.04080732719009991
102703,0.010112679099045917
102704,0.02038730302241708
102713,0.005094633412890605
102720,0.09763797164337462
102731,0.01723000966105161
102733,0.021897397210356793
102749,0.01566000819489219
102755,0.10197736726569795
102763,0.008481919517999
102770,0.06424033159143364
102772,0.0626386275060827
102799,0.11771620622691731
102838,0.013123764481869893
102854,0.015798277410404453
102862,0.1777921474523567
102863,0.02194852338344866
102867,0.007696359886143589
102868,0.007810908962204823
102878,0.06770722313576563
102887,0.019488514777281817
102898,0.33689353512968484
102904,0.09960777793332581
102912,0.0477810348276896
102919,0.041438747003591625
102927,0.07317539056863649
102932,0.05017436501028885
102933,0.05779090039241899
102935,0.011738868461451224
102958,0.05184671079251235
102969,0.21725466036248287
102971,0.03243180460156714
102975,0.06462808056840819
102979,0.03880929882328711
102982,0.008954945989826265
102987,0.3080298037803493
102989,0.03890027000940008
102995,0.07479816977422923
102996,0.01109561334758884
103000,0.04611702672090275
103001,0.12622216268643224
103004,0.022577780124132186
103010,0.011286195787858982
103025,0.34933769276019344
103029,0.01726625051333288
103046,0.05163088763814967
103056,0.02976983801322611
103062,0.08600252972067907
103078,0.015951687721903585
103083,0.01713555929457792
103092,0.03548926718971291
103096,0.04604459698505716
103097,0.0826248547035481
103102,0.3110047074297033
103112,0.07147313239866479
103132,0.03412666241512898
103144,0.09935542958359181
103145,0.10980094650137857
103146,0.007720624905614586
103147,0.1488443469966031
103158,0.02942131998982513
103171,0.08431797717229661
103173,0.026221683542995144
103184,0.014536447436454674
103195,0.15844961777022654
103196,0.04708564791617715
103206,0.01972101096959021
103230,0.18771101412178617
103231,0.15021965980922436
103232,0.019923297632248434
103239,0.1252947812698531
103240,0.13606160959022479
103243,0.012675509014296375
103252,0.1061398840054899
103258,0.038536320953480696
103259,0.13618157206033815
103279,0.012089240122817153
103280,0.005065880664940398
103286,0.03094376910954428
103287,0.4510617737286608
103290,0.010649341256193365
103298,0.015734535339421096
103315,0.004867773621244369
103319,0.022157790720311148
103334,0.26685556136813743
103336,0.044876694966483915
103345,0.03505762877235763
103368,0.025273907380067046
103371,0.22065582287281593
103377,0.011643492069871374
103398,0.019270041352649696
103404,0.05540374881305497
103408,0.25649632838327463
103410,0.050238120711234825
103418,0.01493307161175415
103420,0.1464589505690214
103432,0.0777873265982288
103433,0.009916603773174867
103436,0.018703761481774613
103440,0.02533016415546363
103453,0.030766910396790977
103459,0.030062414858427162
103460,0.0388589041394959
103461,0.010943552319894906
103462,0.019257011428099782
103473,0.06160439140893933
103474,0.012509734043850628
103475,0.14075017510791474
103478,0.0832017502737238
103480,0.050118865967726814
103484,0.030306764996211294
103494,0.15152093551987386
103513,0.038083762553200645
103515,0.09579755035856301
103516,0.16441052019105576
103525,0.10998267995100047
103541,0.2407444375019802
103544,0.0074857863061320706
103562,0.43761203014761946
103570,0.31731451696768975
103572,0.11537248857779059
103574,0.030341385848186693
103575,0.035786466730241065
103591,0.13429512751460465
103594,0.008860274542666318
103609,0.057128952513669604
103613,0.20787648538369877
103614,0.05254879686972515
103615,0.05471599867510773
103624,0.06433422071935249
103625,0.15826239603909362
103628,0.2231215963987352
103629,0.017012546272952435
103647,0.09196392798390735
103648,0.07543228172686649
103651,0.029480591406906467
103658,0.01808805221211063
103668,0.045733860853357206
103669,0.041198391643010826
103676,0.023773850994495797
103682,0.03418124579480402
103683,0.06255196786845484
103689,0.022972920586589386
103725,0.05227182094458833
103733,0.08963893395618328
103744,0.04040181669065975
103762,0.16990909474787788
103771,0.5434248909898918
103773,0.004245201846135615
103783,0.05393996119091384
103784,0.0535395812280328
103808,0.007362028754703523
103812,0.04486691301775136
103813,0.15557294857705822
103814,0.05943235944852776
103818,0.036774348755905586
103824,0.01252618833827664
103828,0.010064271921331816
103830,0.16390123554662628
103840,0.016922212159715806
103842,0.12375119663850905
103847,0.17166666305150766
103848,0.14183038375532814
103851,0.02507279125591009
103854,0.06575450074001746
103857,0.10363489586670212
103861,0.01137346685981586
103862,0.028212213862624583
103865,0.024917536675323048
103870,0.009727229365140503
103876,0.023435652684674377
103891,0.375124985753683
103908,0.0804755084522178
103914,0.1537160450971008
103918,0.07044483754951188
103940,0.015322243372237972
103963,0.08246233720831947
103966,0.024578962838635195
103971,0.21872691994478463
103980,0.08189990586156073
103984,0.04562236545737252
103985,0.025418041037086704
103998,0.3008422521901067
104019,0.01057226662328713
104026,0.0197331494189443
104035,0.11646699768161078
104044,0.04746821491059302
104045,0.047289771217414435
104047,0.15546203198273684
104051,0.02252093756448094
104058,0.05754531163115713
104063,0.01580479383328681
104066,0.32442281663064604
104087,0.01456858548545319
104089,0.06111461621474458
104095,0.043434834301563086
104098,0.13186442064975415
104104,0.041927329757945796
104110,0.29429132678681613
104120,0.045804160383855305
104122,0.04526424457948592
104131,0.03419137060621844
104132,0.059038922756469055
104135,0.03584375799479232
104136,0.024298442339658496
104149,0.07920430491107985
104150,0.06103305918331052
104156,0.42509751643644966
104165,0.09461638255745233
104175,0.0207199433344356
104179,0.07243498153029945
104184,0.10370495245160496
104206,0.01694851464032329
104216,0.33151962059591644
104230,0.156604165782516
104257,0.03425430299989191
104272,0.01838277280544021
104273,0.04115563264121815
104278,0.028827581507260613
104294,0.09044997042221356
104295,0.021021307127884057
104297,0.02946027544676181
104298,0.0522835468916809
104308,0.03683274637564893
104318,0.0351694638570764
104319,0.12228635740335601
104320,0.13207311498411273
104327,0.10004171474655615
104334,0.06313302757804282
104344,0.049666352880754064
104350,0.01947963298976175
104351,0.10803989964226748
104354,0.027041021889584023
104369,0.0525008221608334
104376,0.11489318854611355
104381,0.04044122201167365
104384,0.07930174400999201
104391,0.01912185793687486
104394,0.02044983817731554
104398,0.22575829386970236
104402,0.010594344018499902
104408,0.05958108927330269
104409,0.01899600099949282
104410,0.6515898221513771
104412,0.05464973476911717
104417,0.05448781859829764
104424,0.06175099035387884
104426,0.007350795663086264
104435,0.02752377170027421
104445,0.03073385181067053
104458,0.02306645130712322
104460,0.024570321657279168
104466,0.009608643764046175
104472,0.06348946557037248
104473,0.07225262410321319
104479,0.011107657979252714
104480,0.014004047172372493
104482,0.03914692351664275
104499,0.014587936769613213
104501,0.0107353673414651
104502,0.015347091345646095
104506,0.0942758540329864
104510,0.0036962184958232603
104512,0.061422743875089995
104520,0.25066606900294564
104528,0.05892222130304936
104529,0.008244984267190562
104541,0.04671862798842259
104578,0.014305059959518892
104584,0.04010399286114556
104588,0.06581101266335092
104602,0.1364686981138661
104610,0.02052958493667349
104611,0.18971604703251066
104618,0.06310149846635646
104620,0.03386250329171496
104622,0.014203452784936049
104624,0.04690851836707144
104625,0.13158912967881903
104634,0.08711772864342102
104639,0.10226027258955224
104646,0.013570835307724544
104647,0.06579352321024667
104652,0.024815203808208938
104670,0.07054245660530856
104677,0.009716631650786567
104685,0.0731570339469108
104691,0.03188420093957195
104696,0.11613366848742081
104699,0.015071303587290835
104712,0.06315632350850274
104714,0.013881330217825718
104717,0.04889323697031825
104718,0.023480490826426375
104740,0.06958843162746861
104741,0.02506945479992566
104743,0.007049773113824631
104744,0.025091987742603933
104747,0.04369655849715161
104767,0.03763297771623769
104772,0.08884043891289552
104776,0.17449152925217035
104779,0.03688275849092949
104814,0.01280152030889829
104815,0.030868536279802457
104830,0.039684908902736925
104831,0.061430989702292035
104833,0.029399504528329318
104839,0.016462186245465596
104840,0.020848422423323895
104860,0.24146869790723646
104861,0.015473593742484215
104866,0.03926982642646485
104870,0.008588243000754166
104877,0.05607710278712945
104878,0.008470226864555275
104879,0.015393314290298922
104880,0.09136323465999875
104899,0.007071292149768147
104906,0.0585520524948254
104907,0.04645923900904794
104913,0.13585545308675212
104916,0.09886586696662986
104921,0.04623933505474417
104930,0.04641517519032778
104931,0.31677449235963007
104936,0.026753718753350763
104937,0.02573038110497121
104942,0.02021372299984954
104943,0.03955397571165912
104969,0.03814229644891027
104972,0.17926993968153668
104988,0.09211158819252048
105013,0.017328163167945686
105015,0.01737981708733537
105019,0.048121421451607305
105027,0.04294967470307038
105030,0.09601828759790251
105035,0.33255991253133865
105041,0.017431610341568298
105051,0.2631797082329087
105056,0.04307129186273664
105067,0.41878659279548347
105071,0.06034044634471385
105072,0.01097717895000094
105074,0.09652921053135241
105091,0.03186254172891654
105101,0.023234188916731905
105103,0.04989754997028045
105134,0.032494138438458935
105139,0.011971957576566187
105142,0.07437640751783442
105146,0.07554273680381354
105163,0.076245419320648
105168,0.05512653229666552
105172,0.01230798813949711
105176,0.26464237277427427
105195,0.042276293723807604
105196,0.30433461020940766
105197,0.01373194061232147
105203,0.04663650986548717
105223,0.05698121060454107
105227,0.12407334648352242
105228,0.007832286885201978
105230,0.15072026636271432
105231,0.20502166807346434
105239,0.02579808864423589
105242,0.17422813255019234
105244,0.024471256670827064
105245,0.05058715623945448
105248,0.01921384442431488
105249,0.028016073971165
105266,0.1474959189574555
105271,0.1814258860787773
105276,0.038355561429225804
105282,0.02581402682088195
105292,0.09456252412363662
105297,0.009016107839437562
105332,0.057078543975833645
105333,0.013235935464980801
105343,0.06479185746785539
105344,0.04836108506884974
105345,0.11187322722592916
105357,0.039125196413297224
105359,0.08658420908286688
105366,0.08480042551155687
105367,0.020597788616501144
105370,0.004092535875391703
105377,0.03854030010359048
105390,0.019364794378187732
105399,0.006964366829324514
105403,0.11582796532762163
105404,0.029392037989161266
105414,0.01624070988663418
105417,0.08984152333871394
105425,0.11322929031277484
105452,0.14193102591690934
105454,0.09604283180450748
105456,0.07411049178430387
105470,0.026337458996823247
105471,0.03327445130482491
105483,0.12127290659891513
105493,0.20505652978868316
105508,0.06699622660679734
105514,0.06693742946111877
105515,0.01458129306249632
105528,0.15404589370133479
105529,0.020132687314588286
105531,0.017468365983247303
105532,0.03511230668779836
105558,0.01089823619770982
105574,0.008466187588126388
105578,0.009041834442882528
105584,0.30270223633304993
105595,0.07131164027944768
105617,0.16558171539414202
105618,0.05042886428974467
105621,0.025934671170963243
105625,0.04610164261719019
105629,0.03462135450643093
105630,0.011847211569481885
105634,0.02712212143126148
105635,0.014504886713398621
105641,0.10906743316232206
105647,0.14339223798812248
105648,0.04050571912283188
105655,0.03266817848051634
105657,0.015063842270747186
105672,0.12516959948650813
105678,0.17362664062637342
105682,0.11312491219436754
105691,0.0271822575490904
105692,0.03252020823862612
105706,0.02482770234145531
105712,0.036047326230332404
105720,0.01686448060248448
105734,0.015851322111977054
105735,0.020465574929668547
105736,0.15471144313270868
105737,0.011469291336927069
105738,0.13155424305500898
105740,0.11284436349127952
105744,0.04608481905245859
105747,0.04975362536725861
105749,0.10609281716310712
105754,0.03410853795599883
105758,0.044469017688812985
105760,0.03360951623611605
105767,0.19037622364795687
105784,0.06561083071579465
105791,0.012199324331680493
105802,0.24552069985161595
105807,0.11767656087433503
105809,0.043177995607769526
105816,0.0744796271081457
105817,0.010724787457064485
105824,0.05010467707092137
105832,0.03260575991279752
105856,0.029369913379064323
105865,0.019176768650060197
105899,0.24086355754248423
105906,0.01617624956305261
105916,0.060124131064953096
105923,0.03658624794752191
105937,0.1220062602592665
105965,0.030347832648587925
105966,0.07107501227555749
105968,0.07174096291026627
105973,0.04039129226138868
105976,0.179825606632767
105978,0.14239506530213183
105979,0.030259590534464538
105991,0.11814240662435757
105998,0.10133215031118681
105999,0.01364977424246751
106000,0.16888185942544437
106001,0.01796130096745202
106010,0.27330265912928087
106011,0.010174728959086663
106013,0.13858946578361553
106015,0.008698039727396219
106026,0.019997339635927647
106032,0.011899446806325969
106035,0.3094005098286842
106040,0.03219849832408087
106041,0.186250413631719
106044,0.0159864903675567
106053,0.1186215118778329
106054,0.009310959826447071
106065,0.12175672798851608
106081,0.03375461227053997
106083,0.04881029226576054
106087,0.022340244379525667
106090,0.06794816551057678
106101,0.02462190219215517
106102,0.07877381855015661
106109,0.03484885846663566
106116,0.07722561975167344
106150,0.004721121540381091
106155,0.09927360531340226
106166,0.015688679857228334
106176,0.19735841233806428
106189,0.03166603081783059
106199,0.10611773267285732
106205,0.12322550873747756
106206,0.141714397983933
106211,0.013741195539230944
106214,0.07411610640642563
106216,0.03579972779583905
106217,0.02683674890439017
106225,0.0338658261351389
106249,0.022540184035829074
106256,0.04626207269702361
106258,0.02298188426383905
106261,0.04050476476357762
106262,0.055995915928218384
106264,0.018448833029165022
106271,0.027014525483589107
106276,0.01957723342513514
106277,0.11074181926777457
106286,0.04239403752460972
106293,0.028191295999531393
106295,0.05853272214360312
106296,0.015184612059998185
106297,0.08474434317274411
106298,0.039009405144307396
106311,0.04575643708842721
106314,0.02075088514110142
106320,0.02670180011982993
106334,0.06118670788649732
106346,0.03810945432198212
106347,0.025050852232481477
106349,0.07809777708182893
106354,0.09320694568563291
106360,0.01430023002162981
106373,0.1137159877769564
106377,0.02477897876367169
106386,0.15370541749287975
106387,0.04358575076573708
106391,0.019970008698110577
106401,0.430255324852833
106411,0.0738390128851782
106413,0.40923091235458353
106426,0.21457606503041937
106427,0.13106473533666552
106428,0.11121874943317155
106434,0.06431730629716895
106438,0.013079424945045938
106440,0.018167046544020436
106441,0.019026757704167858
106452,0.0728515382856759
106453,0.05253612200805775
106454,0.03523013681805715
106457,0.16191920046048475
106484,0.01648870957095281
106488,0.09386460623801389
106491,0.1672184383421984
106514,0.12497381580259609
106527,0.04526796981524877
106528,0.019939465142925654
106529,0.007843726059018685
106534,0.2585097497773672
106550,0.20860613179076126
106577,0.0256211918242636
106585,0.11022224731528922
106590,0.002643538734711147
106607,0.07367824532435915
106610,0.07347563639691093
106611,0.03365070972615351
106612,0.060116220488032016
106624,0.038329286504156984
106631,0.006663695466576211
106647,0.17976167201969534
106660,0.12157297855790022
106674,0.023324485415399596
106687,0.009966092735618094
106712,0.03834720699260893
106713,0.04326643879625579
106717,0.06444164329118725
106720,0.047205741156583395
106721,0.13741814434480137
106724,0.11708614862085145
106735,0.08604319954431304
106739,0.053583394331263266
106740,0.06735443549388487
106754,0.055095356137598694
106760,0.3115484055907386
106761,0.04146882964709829
106784,0.11875373943284684
106787,0.05152351934024062
106797,0.00678392461052172
106798,0.06385491401028018
106802,0.1347216410954562
106803,0.023193183278554814
106804,0.26402029554574746
106805,0.02388816059806717
106810,0.12040637661467507
106812,0.19788705523493877
106813,0.08174085234495182
106817,0.06690449281905114
106822,0.05897237692309416
106823,0.01931614610860504
106827,0.010074375526599469
106841,0.04483305853803852
106851,0.1821646002423634
106852,0.06281444457483412
106853,0.12792768582155017
106854,0.43469650581401864
106861,0.04158168753300704
106873,0.05839649400784076
106877,0.021698238768001282
106878,0.00983038609245337
106881,0.12163404218161074
106900,0.015124920931777783
106906,0.023081167199330826
106907,0.17045782882613386
106914,0.18783387549114647
106916,0.16064711710535287
106924,0.008529809360486914
106931,0.04823423807738035
106936,0.059847556068244774
106937,0.06697431838789619
106938,0.015135306684971112
106939,0.05926494924797871
106943,0.03506900119196093
106944,0.15034248997604624
106967,0.0941976214422551
106980,0.012948163127642614
106986,0.08376829272313524
106987,0.014589301405301888
106990,0.007284760040386331
107013,0.010683398819945712
107023,0.07174451816393655
107033,0.02647199240187728
107037,0.06814076677591836
107048,0.027577759048559188
107071,0.06662684986819696
107081,0.007945153132487915
107113,0.08457236561775305
107130,0.016109530946207457
107131,0.017305204585063683
107145,0.06198297404343407
107156,0.10109567701960287
107219,0.06965656755139443
107222,0.07662092121660449
107223,0.2696725001300345
107232,0.27318726605612154
107245,0.043050978873768915
107246,0.06352434525129848
107247,0.08841617439785218
107256,0.008653207747928169
107259,0.02054464212742755
107260,0.014460095320668064
107279,0.26905917375873795
107280,0.040325670759102795
107281,0.017929373839237633
107285,0.1197268802071215
107329,0.005362193713705454
107337,0.08857281123608748
107349,0.15965267980039188
107350,0.021455319472399884
107351,0.007855812129180007
107359,0.11330016190161812
107391,0.054718648148467997
107394,0.02573268129323909
107395,0.0327946269791644
107406,0.03390521543444826
107416,0.09900549572273601
107417,0.009361730362428218
107418,0.0322066515300715
107419,0.029682252070728048
107444,0.010364775355110444
107445,0.01992107768950304
107446,0.0870128703943725
107460,0.09813153070317077
107470,0.13632919335471136
107475,0.03875452109274051
107520,0.026751873710259222
107526,0.1702860736060779
107527,0.0207243423683347
107530,0.011421437442511864
107532,0.051360368479054314
107534,0.07154844522553071
107535,0.032162648528144384
107554,0.11432270219908221
107556,0.012987072223382008
107559,0.14352684382697187
107561,0.008299826487364128
107564,0.026336186554263133
107566,0.024768391822659216
107571,0.057846452731154754
107590,0.1957641395538735
107602,0.12788956125880907
107625,0.062155623671699564
107626,0.32374573497175213
107635,0.010867302100106712
107636,0.06209357516869962
107645,0.030456913768781506
107652,0.17468192683652706
107655,0.04676762560011492
107668,0.0779087424205313
107670,0.02177860137607763
107677,0.006253433936534426
107680,0.39506816696164726
107683,0.24097968397152872
107684,0.011914892754610943
107691,0.0376603861581244
107692,0.06704495189587739
107703,0.0323379336482898
107709,0.03784289471125295
107710,0.06525484440261517
107721,0.10120317126580664
107725,0.22671810933559688
107727,0.08168345810386922
107739,0.017464182282818843
107740,0.03929073466188004
107741,0.025658251506433645
107747,0.025774576431527824
107765,0.2786923899823322
107768,0.0072119717501544665
107775,0.07231236083591253
107782,0.3120384994650452
107790,0.010775875683514173
107801,0.016233681947802364
107807,0.01785113093157585
107811,0.04251095731847434
107817,0.09143490950114763
107826,0.05228818525165084
107838,0.16293802675477165
107839,0.022604636949115693
107843,0.10157800138577697
107847,0.04445822135123665
107849,0.08818510730742862
107850,0.09866133412038919
107867,0.07738567951501926
107871,0.08299826555757045
107908,0.03529837624559458
107913,0.04636127213305483
107927,0.016274991062772137
107931,0.02669281267260898
107955,0.013802519227193909
107962,0.09597512217915492
107977,0.05882583438937282
107978,0.02223876737631722
107993,0.015640940510013485
108010,0.08346596708459089
108016,0.04574146083263708
108018,0.3316314748989525
108027,0.21586680291710425
108045,0.4349377403380803
108069,0.16423807559779566
108082,0.015530002342377187
108089,0.10344581857009875
108092,0.04088762928240703
108106,0.019478103240661904
108112,0.12420536947157826
108120,0.18381967617959788
108122,0.19008734678700762
108135,0.024891180254310537
108170,0.006285392746861746
108171,0.07220894567103564
108177,0.00858477922952179
108180,0.12324747782963215
108183,0.025598471440088796
108184,0.010008364544423588
108185,0.03297194684304152
108192,0.07874184558912475
108195,0.15217642729226927
108196,0.18406344252082582
108218,0.01671458028299369
108219,0.1297521595400423
108243,0.0665371941297182
108249,0.00903988805349092
108251,0.02271209045795037
